Stop_Code_LBSL,Stop_Name,Location_Easting,Location_Northing,Latitude,Longitude,Heading,Sms_Code,Stop_Area,Virtual_Bus_Stop
15136,CREWS STREET,537244,178880,51.4917015,-0.022865112,158,77930,BM05,0
15137,ST EDMUND'S SCHOOL,537278,178784,51.49083048,-0.022412965,326,56669,BM04,0
15138,ST EDMUND'S SCHOOL,537367,178690,51.48996407,-0.021168267,141,53958,BM04,0
15139,HARBINGER SCHOOL,537486,178561,51.4887758,-0.019505371,306,52238,BM03,0
15140,HARBINGER SCHOOL,537539,178537,51.48854722,-0.018751746,125,59076,BM03,0
15141,LANGBOURNE PLACE,537765,178383,51.48710817,-0.015558421,298,50532,BM02,0
15142,EAST FERRY ROAD,537978,178348,51.48674169,-0.012505918,87,57474,BM01,0
15143,EAST FERRY ROAD,538081,178348,51.48671654,-0.011023223,257,73623,BL11,0
15144,GEORGE GREEN'S SCHOOL,538411,178502,51.48801987,-0.00621247,60,72323,BL17,0
15150,ASPEN WAY,538363,180488,51.50587992,-0.006124552,350,77547,BK02,0
15154,COLDHARBOUR,538371,180263,51.50385588,-0.006097633,16,72668,BK01,0
15156,MARSH WALL,538264,179686,51.49869653,-0.007864673,1,49166,BL05,0
15157,MARSH WALL,538280,179664,51.4984949,-0.007642915,184,47950,BL05,0
15158,ST JOHN'S PARK,538253,179542,51.49740509,-0.008079495,3,76378,BL06,0
15159,ST JOHN'S PARK,538280,179418,51.49628408,-0.00773934,167,71703,BL06,0
1516,HENDON STATION #,522123,188187,51.5788237,-0.237351405,33,77251,T805,0
15160,CUBITT TOWN SCHOOL,538365,179143,51.49379184,-0.006623348,147,50519,BL07,0
15161,PIER STREET,538474,178956,51.49208457,-0.005127428,326,49183,BL08,0
15162,ISLE OF DOGS POLICE STATION,538521,178739,51.49012286,-0.004535957,15,73704,BL09,0
15165,HORNSEY CENTRAL HEALTH CENTRE,529598,188918,51.58372425,-0.129252102,310,57505,9201,0
15166,HORNSEY CENTRAL HEALTH CENTRE,529547,188971,51.58421232,-0.129968305,127,54119,9201,0
15167,WOLSELEY ROAD,529876,188669,51.58142233,-0.125333602,317,53785,9005,0
15168,WOLSELEY ROAD,529838,188725,51.5819344,-0.125861078,138,56782,9005,0
15169,HEATHVILLE ROAD,530340,187695,51.57256134,-0.119001496,332,71092,CG06,0
15170,CROUCH HILL STATION #,530494,187550,51.57122252,-0.116834207,129,48055,CG08,0
15171,TOLLINGTON PARK,531010,187245,51.56836164,-0.10950588,127,71018,CJ09,0
1518,SOUTHWARK BRIDGE ROAD,532326,180147,51.5042613,-0.093195502,275,53311,3501,0
15182,CRESCENT ROAD,546228,172334,51.43062355,0.103759637,6,56567,EK08,0
15183,STATION ROAD / CRESCENT ROAD,546231,172266,51.43001169,0.103774689,183,73149,EK08,0
15192,GREEN PARK STATION <>,528979,180265,51.50609577,-0.141354628,231,58785,0D01,0
15193,PUTNEY METHODIST CHURCH,523609,175208,51.46184287,-0.220468278,121,59203,5R05,0
15194,PUTNEY LEISURE CENTRE,523110,175294,51.46272463,-0.227618455,281,47816,5R04,0
15195,PUTNEY LEISURE CENTRE,523202,175288,51.46265068,-0.226296729,101,75422,5R04,0
15196,WOODBOROUGH ROAD,522734,175392,51.46368716,-0.232994826,284,48318,5U08,0
15197,WOODBOROUGH ROAD,522763,175396,51.46371682,-0.232576136,107,77126,5U08,0
15198,KINGS ROAD,520936,175447,51.46456865,-0.258848921,273,53333,M301,0
15199,KINGS ROAD,521003,175456,51.46463522,-0.257881701,92,77002,M301,0
152,WHITEHALL / TRAFALGAR SQUARE,530084,180261,51.50580649,-0.125441685,161,48235,0K10,0
1520,SOUTHWARK BRIDGE ROAD,532336,180160,51.5043758,-0.09304661,95,51910,3501,0
15200,THORNTON ROAD,520630,175412,51.46431938,-0.26326426,262,47447,M302,0
15201,THORNTON ROAD,520720,175436,51.4645159,-0.261960954,82,71228,M302,0
15202,TEMPLE SHEEN ROAD,520052,175321,51.46362435,-0.271612677,272,74162,M304,0
15203,TEMPLE SHEEN ROAD,520151,175332,51.46370221,-0.270184334,92,72407,M304,0
15204,GRAEMESDYKE AVENUE,519906,175338,51.46380811,-0.273707844,92,53473,M305,0
15208,GEORGE STREET,517821,174845,51.4598147,-0.303875737,50,72946,M702,0
1521,BECKENHAM LIBRARY,536539,169548,51.40800283,-0.036616846,103,59263,FJ02,0
15210,CRESSWELL ROAD,517573,174367,51.4555697,-0.30760316,226,77353,ML01,0
15211,CRESSWELL ROAD,517524,174339,51.4553282,-0.308317462,47,49662,ML01,0
15212,POPLAR COURT,517347,174220,51.45429527,-0.31090356,67,53908,ML05,0
15213,SANDYCOOMBE ROAD,517077,174146,51.45368602,-0.314812638,270,55109,ML06,0
15214,SANDYCOOMBE ROAD,517107,174159,51.45379666,-0.314376719,83,55533,ML06,0
15215,ST MARGARETS STATION #,516795,174286,51.45500269,-0.318823582,322,51212,ML07,0
15217,CHERTSEY ROAD,516621,174555,51.45745653,-0.321238307,359,72947,MH20,0
15219,ST MARGARET'S DRIVE,516619,174769,51.45938053,-0.321196497,359,59434,NB06,0
1522,CLOCK HOUSE STATION #,536448,169558,51.40811461,-0.037920721,284,57410,FJ01,0
15220,ST MARGARET'S DRIVE,516611,174876,51.46034397,-0.321276316,138,73112,NB06,0
15221,TALBOT ROAD,516572,175316,51.46430703,-0.321692393,2,75163,NB07,0
15222,TALBOT ROAD,516582,175345,51.46456564,-0.321538922,183,74992,NB07,0
15223,SOUTH STREET,516410,175725,51.46801676,-0.323888937,258,71013,NA15,0
15225,ISLEWORTH WAR MEMORIAL,516202,175915,51.46976738,-0.326819935,179,74833,NA08,0
15226,GRAINGER ROAD,515890,176042,51.47097295,-0.33126868,107,47571,NA09,0
15227,GRAINGER ROAD,515797,176063,51.47118076,-0.33260032,292,54582,NA09,0
15228,WOODLANDS ROAD,515560,176217,51.47261349,-0.335961039,319,71502,NA10,0
15229,ST JOHN THE BAPTIST,515687,176124,51.47175158,-0.334163551,119,54766,NA10,0
1523,CROMWELL ROAD,536618,168894,51.40210607,-0.035733495,43,56559,FK07,0
15231,PRIORY ROAD,531168,166560,51.38241529,-0.114908568,310,55842,HA06,0
15232,PRIORY ROAD,531157,166587,51.38266051,-0.115056592,130,55256,HA06,0
15233,PAGODA AVENUE,518516,175761,51.46790311,-0.293568286,40,52081,M602,0
15236,THE SPINNEY,522651,177559,51.48318274,-0.233436786,212,73760,M407,0
15237,THE SPINNEY,522631,177550,51.48310618,-0.233727828,32,72001,M407,0
15238,NEWPORT ROAD,522452,176957,51.47781493,-0.236510316,14,75330,M405,0
15239,NEWPORT ROAD,522440,176857,51.4769187,-0.236717714,194,71471,M405,0
1524,CROMWELL ROAD,536658,168916,51.40229415,-0.035150271,223,57014,FK07,0
15240,RANELAGH AVENUE,522508,176345,51.47230198,-0.235916503,157,56731,M402,0
15241,RANELAGH AVENUE,522513,176310,51.4719863,-0.235856678,337,75855,M402,0
15242,FAIRACRES,522112,175123,51.46140387,-0.242038163,177,74483,5U02,0
15243,FAIRACRES,522104,175017,51.46045283,-0.242189888,356,49247,5U02,0
15244,SOUTH THAMES COLLEGE / ROEHAMPTON LANE,522113,174133,51.4525052,-0.24236567,6,76479,5P13,0
15245,SOUTH THAMES COLLEGE / ROEHAMPTON LANE,522128,174132,51.45249298,-0.242150222,186,56177,5P13,0
15247,BARNES POND,521850,176416,51.47308226,-0.245362253,60,71282,M424,0
15248,GLEBE ROAD,522126,176523,51.47398449,-0.241352877,68,52507,M409,0
15249,GLEBE ROAD,522045,176474,51.47356155,-0.242535638,253,50703,M409,0
15250,BARNES HIGH STREET,521732,176407,51.47302678,-0.247063697,296,75284,M410,0
15251,BARNES BRIDGE STATION #,521462,176299,51.47211407,-0.250986869,218,75749,M411,0
15252,BARNES BRIDGE STATION #,521441,176291,51.47204667,-0.251291861,38,72203,M411,0
15253,WHITE HART LANE,521182,176045,51.46989108,-0.255103885,67,74989,M203,0
15254,WHITE HART LANE,521198,176040,51.46984271,-0.254875332,247,55891,M203,0
15255,AVONDALE ROAD,520986,175987,51.4694117,-0.25794454,78,53444,M202,0
15256,DOVECOTE GARDENS,520982,175894,51.46857663,-0.258033948,167,74814,M201,0
15257,GIBBON WALK,522507,175025,51.46043764,-0.236388475,173,54800,5U06,0
15258,GIBBON WALK,522491,175093,51.46105231,-0.236595132,353,72715,5U06,0
15259,ELMSHAW ROAD,522519,174842,51.45879019,-0.236279229,354,58101,5U05,0
15260,ELMSHAW ROAD,522534,174798,51.45839145,-0.236078656,174,49509,5U05,0
15261,CRESTWAY,522566,174480,51.45552624,-0.235728468,352,51980,5U04,0
15262,CRESTWAY,522579,174450,51.45525378,-0.235551834,172,57836,5U04,0
15263,HOLYROOD AVENUE,512412,185768,51.55910066,-0.378224995,243,75443,PV01,0
15264,CIVIC WAY,511754,185422,51.55612129,-0.387823938,241,48344,PV03,0
15266,SOUTH RUISLIP STATION <>#,511338,185488,51.55679684,-0.393801758,140,57396,PV04,0
15267,SOUTH RUISLIP STATION <>#,511240,185577,51.55761619,-0.395186778,317,71476,PV04,0
15268,WEST MEAD,511054,185795,51.55961242,-0.397800121,136,48934,PV05,0
15269,WEST MEAD,511001,185829,51.55992848,-0.398553705,318,73656,PV05,0
1527,LISTRIA PARK,533537,186968,51.56527927,-0.073168147,136,55397,DB09,0
15270,TORCROSS ROAD,510783,186081,51.56223656,-0.40161811,136,76244,PV06,0
15271,TORCROSS ROAD,510709,186139,51.56277245,-0.402667068,317,59397,PV06,0
15272,TORRINGTON ROAD,510454,186555,51.56656185,-0.406213967,148,48929,PS01,0
15273,TORRINGTON ROAD,510369,186667,51.56758526,-0.407404774,329,59139,PS01,0
15274,RUISLIP MANOR STATION <>,510077,187211,51.57253233,-0.411446046,337,54166,PS03,0
15275,RUISLIP MANOR STATION <>,510108,187179,51.57223863,-0.411008892,157,57528,PS03,0
15277,DALGARNO GARDENS,523449,181854,51.52161326,-0.220445565,222,58553,7409,0
15278,DALGARNO GARDENS,523467,181890,51.5219329,-0.220173606,42,53959,7409,0
15279,ST CHARLES SQUARE,523739,181612,51.51937467,-0.216352302,339,58139,7407,0
1528,MANOR ROAD / LISTRIA PARK,533521,186970,51.56530103,-0.073398113,318,71979,DB09,0
15280,GYPSY CORNER,520503,181812,51.52187211,-0.262906153,328,76271,Q406,0
15281,GYPSY CORNER,520548,181788,51.52164678,-0.262265995,154,57418,Q406,0
15283,ALLAN WAY,520375,181954,51.52317575,-0.264701883,306,50765,Q405,0
15284,WENDOVER COURT,519983,182144,51.52496697,-0.270285367,293,76776,Q404,0
15285,WENDOVER COURT,519983,182175,51.52524561,-0.270274806,112,76959,Q404,0
15287,HANGER LANE STATION <>,518582,182552,51.52893024,-0.290335534,288,74442,QT02,0
15288,ALPERTON LANE,517310,182827,51.53166784,-0.308574417,103,71399,QM16,0
15289,ALPERTON LANE,517219,182814,51.53156989,-0.309890208,281,58487,QM16,0
1529,GIPSY LANE,522543,175440,51.46415999,-0.235726614,99,75922,5U07,0
15291,LANGDALE GARDENS,517016,182868,51.53209739,-0.312797827,95,53493,QM15,0
15292,WELLAND GARDENS,515579,183026,51.53381366,-0.333455936,101,58971,QN02,0
15293,ARGYLE ROAD,515866,182945,51.53302674,-0.329346207,272,53008,QN02,0
15294,MIDDLETON AVENUE,514893,183200,51.53551775,-0.343286177,109,76037,QN04,0
15297,COSTONS LANE,514535,182627,51.53043998,-0.348632514,205,51275,QJ05,0
15298,COSTONS LANE,514541,182673,51.53085224,-0.34853108,27,72609,QJ05,0
15299,PEMBROKE ROAD,513877,182362,51.52819107,-0.358201069,290,54366,QH06,0
153,SELFRIDGES,528265,181077,51.5135564,-0.151342466,78,51349,604,0
1530,DOVER HOUSE ROAD,522405,175449,51.46427076,-0.237709297,278,51635,5U07,0
15300,PEMBROKE ROAD,513907,182365,51.52821199,-0.357767771,101,54805,QH06,0
15302,ASH GROVE,513528,181883,51.52395573,-0.363384904,45,56383,QH04,0
15303,RUTLAND ROAD,513197,181678,51.52217948,-0.368220381,53,55516,QH03,0
15304,ALLENBY ROAD,513308,181336,51.51908304,-0.366730969,312,56925,QF02,0
15305,ALLENBY ROAD,513333,181328,51.51900611,-0.366373339,131,77455,QF02,0
15306,DORMERS AVENUE,513285,181149,51.51740674,-0.36712248,204,51805,QF03,0
15307,DORMERS AVENUE,513292,181193,51.51780085,-0.36700748,19,74634,QF03,0
15308,NORTH ROAD,512996,180912,51.51533428,-0.37136228,96,52462,QG14,0
15309,NORTH ROAD,512965,180907,51.51529554,-0.371810499,276,51333,QG14,0
15310,NORTH AVENUE,512813,180751,51.51392366,-0.374050297,359,76091,QG15,0
15311,NORTH AVENUE,512825,180725,51.51368755,-0.373885742,179,50849,QG15,0
15314,PUTNEY METHODIST CHURCH,523526,175227,51.46203177,-0.221655925,284,53302,5R05,0
15316,FRIDAY HILL,539130,193951,51.62668195,0.010251669,77,47267,Y104,0
15317,KIMBERLEY ROAD,539411,193988,51.6269449,0.014323793,267,73499,Y106,0
15318,KIMBERLEY ROAD,539351,193993,51.6270047,0.013459431,77,72638,Y106,0
15319,VALANCE AVENUE,539676,194004,51.62702296,0.018156556,272,52808,Y107,0
1532,HUNTINGFIELD ROAD,522466,175384,51.46367332,-0.236854035,174,52801,5U07,0
15320,VALANCE AVENUE,539612,194016,51.62714669,0.017237232,88,75048,Y107,0
15321,SEYMOUR COURT,539847,193933,51.62634242,0.020597299,303,54485,Y108,0
15322,SEYMOUR COURT,539880,193924,51.62625334,0.021070189,122,47946,Y108,0
15323,WHITEHALL LANE,540080,193641,51.62366034,0.023844767,343,47359,XA14,0
15324,NEWLANDS ROAD,540067,193705,51.62423873,0.023682668,156,54911,XA14,0
15325,FOREST ROAD,540163,193318,51.62073697,0.024913869,341,77539,XA13,0
15326,FOREST ROAD,540185,193277,51.62036304,0.025215077,159,51383,XA13,0
15327,WHITEHALL ROAD / BANCROFTS SCHOOL,540352,193045,51.6182365,0.027533104,292,74932,XA05,0
15328,HIGH RD WOODFORD GRN / BANCROFTS SCH,540371,193051,51.61828568,0.027809799,111,72246,XA05,0
15329,ST THOMAS OF CANTERBURY CHURCH,540313,192706,51.61519973,0.026834325,13,77010,XA04,0
1533,HEATHFIELD ROAD,526583,174169,51.4518469,-0.178048163,30,77812,5K11,0
15330,ST THOMAS OF CANTERBURY CHURCH,540334,192710,51.61523044,0.02713907,194,77897,XA04,0
15332,MONKHAMS LANE,540227,192345,51.61197696,0.025448425,199,54843,XA03,0
15333,MONKHAMS LANE,540245,192432,51.61275432,0.025743059,19,50290,XA03,0
15334,WOODFORD GREEN / BROADMEAD ROAD,540071,191974,51.60868173,0.023048397,201,72857,XA02,0
15335,CHURCHILL MEMORIAL,539919,191390,51.60347127,0.020621448,168,57729,XB07,0
15336,CHINGFORD LANE,539923,191690,51.6061663,0.020798902,34,75892,XA01,0
15337,CHELMSFORD ROAD,540025,190870,51.59877181,0.021943572,343,49880,XC08,0
15338,CHURCHFIELDS,540064,190775,51.59790837,0.022468411,164,48962,XC08,0
15339,MULBERRY WAY,540752,190442,51.59474427,0.032262526,294,74367,XF01,0
1534,HEATHFIELD ROAD,526609,174193,51.4520568,-0.177665548,210,58285,5K11,0
15340,MAYBANK ROAD,540813,190501,51.59525924,0.033166367,113,76081,XF01,0
15341,CHARLIE BROWNS ROUNDABOUT,541350,190227,51.59266239,0.040804303,291,71483,XJ06,0
15342,CHARLIE BROWNS ROUNDABOUT,541051,190381,51.59412129,0.03655221,119,72218,XF02,0
15344,RUTLAND ROAD,513146,181628,51.52174026,-0.368971305,233,53534,QH03,0
15345,BRENTSIDE HIGH SCHOOL,515105,182138,51.52592857,-0.340577786,339,51418,QR01,0
15346,BRENTSIDE HIGH SCHOOL,515108,182165,51.52617065,-0.340525731,159,56738,QR01,0
15347,DRAYTON BRIDGE ROAD,515466,180917,51.51487968,-0.335775938,170,53387,QR06,0
15348,DRAYTON BRIDGE ROAD,515446,180960,51.51527028,-0.336049983,350,51928,QR06,0
15349,LEELAND ROAD,516410,180369,51.50976014,-0.322357204,73,71762,Q802,0
15351,THE LIDO,516722,180411,51.51007329,-0.31784899,344,74096,Q806,0
15352,HESSEL ROAD,516728,179837,51.50491258,-0.317952604,342,57146,QA04,0
15353,HESSEL ROAD,516747,179813,51.50469293,-0.317686888,162,54480,QA04,0
15354,GRAHAM AVENUE,516864,179630,51.50302383,-0.316062359,320,77963,QA05,0
15355,CLAYPONDS AVENUE,518115,178291,51.49072806,-0.298493048,268,50045,NE11,0
15356,JULIEN ROAD,517185,178998,51.49727655,-0.311649082,152,51607,QA07,0
15357,JULIEN ROAD,517188,178971,51.49703324,-0.311614849,333,56093,QA07,0
15358,SOUTH EALING ROAD,517647,179054,51.49768393,-0.304977236,70,54682,QA02,0
15359,SOUTH EALING ROAD,517760,179084,51.49793006,-0.303339918,253,47920,QA02,0
15360,LIONEL ROAD NORTH,518060,179193,51.49884722,-0.29898315,234,47714,QB08,0
15361,LIONEL ROAD NORTH,518148,179259,51.49942207,-0.297693735,59,57584,QB08,0
15362,KNIGHTS AVENUE,518448,179420,51.50080643,-0.293319251,241,55798,QB07,0
15363,GUNNERSBURY AVENUE,519181,179429,51.50073321,-0.282759726,238,73802,QB05,0
15364,GUNNERSBURY AVENUE,519231,179474,51.50112714,-0.282024428,55,72794,QB05,0
15365,MILL HILL ROAD,519575,179950,51.50533295,-0.276908808,209,49971,Q209,0
15366,HILLCREST ROAD,519591,179995,51.50573404,-0.276663095,31,73075,Q209,0
15367,ACTON OLD TOWN HALL / SALISBURY STREET,520345,179975,51.50539418,-0.265809925,254,50903,Q212,0
15368,ACTON OLD TOWN HALL,520296,179998,51.50561135,-0.266507828,341,53640,Q212,0
15369,WILKINSON WAY,520517,179595,51.50194194,-0.263462469,266,54834,Q604,0
15370,WILKINSON WAY,520566,179608,51.50204834,-0.26275233,87,53568,Q604,0
15371,RUGBY ROAD,521041,179530,51.5012457,-0.255938181,338,72018,Q606,0
15372,RUGBY ROAD,521027,179588,51.50177002,-0.256119901,158,55383,Q606,0
15373,MARLBOROUGH CRESCENT,521126,179210,51.49835122,-0.254823929,352,51876,Q607,0
15374,BLANDFORD ROAD,521118,179328,51.49941356,-0.254898618,171,57331,Q607,0
15375,BEDFORD ROAD,521166,179021,51.49664385,-0.254312815,170,52182,Q608,0
15376,BEDFORD ROAD,521169,178967,51.49615784,-0.254288162,342,59138,Q608,0
15377,TURNHAM GREEN / SUTTON LANE NORTH,520404,178470,51.49185409,-0.265473856,32,77853,NG08,0
15378,CHISWICK TOWN HALL,520501,178313,51.49042225,-0.264130784,171,72505,NG17,0
15379,CHISWICK TOWN HALL,520484,178342,51.49068654,-0.264365655,349,48404,NG17,0
15380,BARROWGATE ROAD,520438,178006,51.48767624,-0.265142641,201,56975,NG18,0
15381,BARROWGATE ROAD,520450,178073,51.4882759,-0.264947007,13,47693,NG18,0
15382,CHESTERFIELD ROAD,520316,177692,51.48487985,-0.267006158,201,52299,NJ01,0
15383,CHESTERFIELD ROAD,520328,177748,51.48538065,-0.266814311,21,57358,NJ01,0
15384,LAWFORD ROAD,520259,177547,51.48358866,-0.267876157,16,59121,NJ02,0
15385,LAWFORD ROAD,520259,177504,51.48320215,-0.267890804,195,58562,NJ02,0
15386,CHISWICK STATION #,520339,177255,51.48094702,-0.266823984,299,58711,NH05,0
15387,CHISWICK STATION #,520403,177256,51.48094238,-0.265902341,92,77004,NH05,0
15388,CHISWICK HOUSE,520633,177267,51.48099224,-0.262587656,81,77270,NH06,0
15389,CHISWICK HOUSE,520653,177260,51.48092506,-0.262302141,260,75949,NH06,0
1539,BASILDON ROAD,546289,178321,51.48440994,0.107113499,107,58040,G430,0
15390,CAVENDISH SCHOOL,521123,177321,51.48137287,-0.255515436,71,76107,NH13,0
15391,MARTLEY DRIVE,543621,188623,51.57767362,0.072913653,232,72559,X702,0
15392,SHERE ROAD,543574,188609,51.57755979,0.072230045,63,49768,X702,0
15393,HAMILTON AVENUE,543865,189076,51.58168226,0.076618482,216,51140,XH05,0
15394,HAMILTON AVENUE,543939,189188,51.58266985,0.077731799,39,59272,XH05,0
15395,REDBRIDGE REGISTER OFFICE,544078,189372,51.58428783,0.079812335,208,56279,XH04,0
15396,REDBRIDGE REGISTER OFFICE,544112,189464,51.58510589,0.080340559,26,74664,XH04,0
15397,NEVILLE ROAD,544498,190843,51.59739928,0.086476614,183,56507,XL04,0
15398,NEVILLE ROAD,544482,190791,51.59693609,0.086224328,4,74244,XL04,0
15399,NEW NORTH ROAD,544467,191174,51.60038173,0.086165651,172,54732,XL03,0
154,REGENT STREET / JERMYN STREET,529583,180532,51.50835728,-0.132557546,341,76425,0C04,0
15400,NEW NORTH ROAD,544449,191219,51.60079073,0.085924444,352,59478,XL03,0
15401,TUDOR CRESCENT,544378,191744,51.60552679,0.085116067,164,56661,XL28,0
15402,MURTWELL DRIVE,544331,191858,51.60656329,0.084484707,346,73529,XL28,0
15417,MYDDELTON PARK,527090,193844,51.62856906,-0.163649079,297,47967,TL10,0
15418,MYDDELTON PARK,527117,193840,51.62852701,-0.163260618,118,53842,TL10,0
15419,RALEIGH DRIVE,527473,193501,51.62539964,-0.158242976,325,76206,TQ06,0
1542,EAST BARNET VILLAGE,527139,195381,51.64237204,-0.162383094,294,57956,TN03,0
15420,RALEIGH DRIVE,527465,193535,51.62570703,-0.158346121,147,50942,TQ06,0
15421,SPENCER ROAD,528494,192767,51.61857049,-0.143768936,311,49432,TQ09,0
15422,SPENCER ROAD,528476,192793,51.61880828,-0.144019283,128,52616,TQ09,0
15423,BETSTYLE CIRCUS,528912,192463,51.61574267,-0.137845775,278,74491,UD05,0
15424,BETSTYLE CIRCUS,528720,192562,51.61667639,-0.140581299,121,47442,UD17,0
15425,ARNOS GROVE STATION <>,529328,192468,51.61569217,-0.131838178,91,57365,UD04,0
15426,WARWICK ROAD,530006,192180,51.61294757,-0.122156872,292,51849,UD03,0
15427,TELFORD ROAD,529812,192302,51.61408882,-0.124912251,121,74281,UD03,0
1543,EAST BARNET WAR MEMORIAL,527264,195408,51.64258643,-0.160567574,36,49553,TN07,0
15430,NORTHVIEW DRIVE,541614,190126,51.59168843,0.044572546,291,49059,XJ05,0
15431,NORTHVIEW DRIVE,541614,190155,51.59194904,0.044584251,111,48842,XJ05,0
15432,RODING LANE SOUTH,541882,189991,51.5904078,0.048384587,303,74246,XJ04,0
15433,RODING LANE NORTH,541919,190002,51.59049733,0.048922846,122,58092,XJ04,0
15434,WYCOMBE ROAD,542984,188740,51.57888702,0.063773767,311,77996,X709,0
15435,GLENWOOD GARDENS,543037,188730,51.5787837,0.06453414,131,53881,X709,0
15436,BETHELL AVENUE,543131,187731,51.56978228,0.065482834,333,72175,X907,0
15437,BETHELL AVENUE,543173,187655,51.56908864,0.066057528,160,76930,X908,0
15438,NORTHBROOK ROAD,543346,187044,51.5635539,0.068303,325,52756,X004,0
15439,THE DRIVE,543312,187218,51.5651262,0.067883724,198,75432,X002,0
1544,LYNMOUTH ROAD,533651,187203,51.56736427,-0.071434835,3,72616,DB01,0
15440,COVENTRY ROAD,543417,186952,51.56270908,0.069289179,159,54251,X005,0
15441,GORDON ROAD,544701,186514,51.558445,0.087621861,266,72720,X209,0
15442,PARK ROAD,544546,186522,51.55855664,0.085390538,91,52354,X209,0
15444,SOUTH PARK DRIVE,545162,186600,51.55909936,0.094303511,67,73973,X210,0
15445,MAYFIELD ROAD,547001,187033,51.56251407,0.120997057,287,72509,XT07,0
15446,COLINTON ROAD,546859,187048,51.56268586,0.118955993,84,59302,XT07,0
15447,GREEN LANE,547375,186860,51.56086183,0.126316766,171,49973,WB05,0
15448,BECONTREE AVENUE,547531,186494,51.55753209,0.128412251,325,72797,WB06,0
